BPOS,BVEL,DEPT,DateTime,GR,HKLD,ROP5,RPM,Run,SPPA,SWOB,Stick_RT,TFLO,TQA,Well,azi,dispEw,dispNs,dls,incl,tvd
28.7075,0.0,3600.0,2009-05-22 05:48:19,4.5707,130.415,2.9344,200.0,run_8,185.3726,8.6087,39.0,2392.7143,20.3092,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6969,0.0012,3600.0,2009-05-22 05:48:29,4.7399,130.4219,2.9344,199.0,run_8,186.2127,8.6018,39.0,2392.7143,20.1175,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.688000000000002,0.0012,3600.0,2009-05-22 05:48:39,4.7399,130.3953,2.9344,199.0,run_8,186.7811,8.6283,39.0,2392.7143,21.7429,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6797,0.0012,3600.0,2009-05-22 05:48:49,4.7399,130.3262,2.9344,200.0,run_8,186.0057,8.6974,39.0,2392.7143,20.9172,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6695,0.0012,3600.0,2009-05-22 05:48:59,4.7399,130.3331,2.9344,199.0,run_8,184.205,8.6906,30.0,2392.7143,20.6923,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6618,0.0,3600.0,2009-05-22 05:49:09,4.7399,130.3963,2.9344,199.0,run_8,185.8884,8.6273,30.0,2392.7143,20.8222,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6551,0.0006,3600.0,2009-05-22 05:49:19,4.7399,130.648,2.9344,199.0,run_8,186.15400000000002,8.3757,30.0,2392.7143,19.8628,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6453,0.0,3600.0,2009-05-22 05:49:29,4.7399,130.3419,2.9344,199.0,run_8,185.2459,8.6817,30.0,2392.7143,21.2971,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6381,0.0006,3600.0,2009-05-22 05:49:39,4.7399,130.5081,2.9344,199.0,run_8,185.2119,8.5156,30.0,2392.7143,21.061999999999998,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6308,0.0018,3600.0,2009-05-22 05:49:49,4.7399,130.4279,2.9344,199.0,run_8,185.3231,8.5957,30.0,2392.7143,20.4925,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.621,0.0012,3600.0,2009-05-22 05:49:59,4.9198,130.4532,2.9344,199.0,run_8,185.8451,8.5704,30.0,2392.7143,20.623,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6138,0.0006,3600.0,2009-05-22 05:50:09,4.9198,130.4006,2.9344,199.0,run_8,185.1965,8.6231,30.0,2392.7143,21.5607,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.6058,0.0006,3600.0,2009-05-22 05:50:19,4.9198,130.3918,2.9344,200.0,run_8,186.1108,8.6319,30.0,2392.7143,20.8188,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5953,0.0006,3600.0,2009-05-22 05:50:29,4.9198,130.2875,2.9344,200.0,run_8,186.2158,8.7361,45.0,2392.7143,20.2041,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5877,0.0012,3600.0,2009-05-22 05:50:39,4.9198,130.2364,2.9344,200.0,run_8,185.2243,8.7873,45.0,2392.7143,20.4592,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5805,0.0012,3600.0,2009-05-22 05:50:49,4.9198,130.3256,2.9344,200.0,run_8,186.1355,8.698,45.0,2392.7143,21.2888,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5624,0.0012,3600.0,2009-05-22 05:51:09,4.9198,130.1737,2.9344,200.0,run_8,184.9092,8.85,45.0,2392.7143,22.0225,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5552,0.0012,3600.0,2009-05-22 05:51:19,4.9198,130.1394,2.9129,199.0,run_8,185.3231,8.8843,45.0,2392.7143,21.383000000000006,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5465,0.0,3600.0,2009-05-22 05:51:29,4.2959,130.4046,2.9129,199.0,run_8,185.1502,8.6191,45.0,2392.7143,20.0564,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5392,0.0018,3600.0,2009-05-22 05:51:39,4.2959,130.3414,2.9129,200.0,run_8,184.8845,8.6823,45.0,2392.7143,20.8597,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5322,0.0006,3600.0,2009-05-22 05:51:49,4.2959,130.384,2.9129,200.0,run_8,184.8351,8.6397,45.0,2392.7143,21.4537,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5235,0.0006,3600.0,2009-05-22 05:51:59,4.2959,130.4507,2.9129,198.0,run_8,185.5301,8.573,36.0,2392.7143,21.2379,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5164,0.0006,3600.0,2009-05-22 05:52:09,4.2959,130.4708,2.9129,200.0,run_8,184.7269,8.5528,36.0,2392.7143,21.366,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.5085,0.0006,3600.0,2009-05-22 05:52:19,4.2959,130.2791,2.9129,199.0,run_8,185.7803,8.7446,36.0,2392.7143,21.2112,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4983,0.0018,3600.0,2009-05-22 05:52:29,4.2959,130.3677,2.9129,200.0,run_8,185.6042,8.656,36.0,2392.7143,20.763,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4908,0.0012,3600.0,2009-05-22 05:52:39,4.2959,130.3691,2.9129,200.0,run_8,185.317,8.6546,36.0,2392.7143,20.7107,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4822,0.0006,3600.0,2009-05-22 05:52:49,4.2959,130.303,2.9129,199.0,run_8,185.4652,8.7207,36.0,2392.7143,20.9605,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4646,0.0,3600.0,2009-05-22 05:53:09,4.0469,130.3401,2.9129,199.0,run_8,185.3973,8.6836,36.0,2392.7143,21.2907,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4572,0.0006,3600.0,2009-05-22 05:53:19,4.0469,130.2675,2.9129,201.0,run_8,185.0544,8.7562,36.0,2392.7143,20.2791,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4481,0.0012,3600.0,2009-05-22 05:53:29,4.0469,130.4053,2.9129,199.0,run_8,186.1417,8.6184,69.0,2392.7143,20.6644,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4421,0.0012,3600.0,2009-05-22 05:53:39,4.0469,130.24,2.9129,199.0,run_8,185.9223,8.7837,69.0,2392.7143,21.3234,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4358,0.0006,3600.0,2009-05-22 05:53:49,4.0469,130.3493,2.9129,199.0,run_8,185.9038,8.6743,69.0,2392.7143,21.6824,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4264,0.0006,3600.0,2009-05-22 05:53:59,4.0469,130.3626,2.9129,199.0,run_8,184.5664,8.6611,69.0,2392.7143,20.7949,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4197,0.0006,3600.0,2009-05-22 05:54:09,4.0469,130.2825,2.9129,200.0,run_8,185.1718,8.7412,69.0,2392.7143,20.3387,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4119,0.0006,3600.0,2009-05-22 05:54:19,4.0469,130.3325,2.9129,199.0,run_8,186.0397,8.6911,69.0,2392.7143,21.0583,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.4023,0.0006,3600.0,2009-05-22 05:54:29,4.3558,130.3905,2.9214,200.0,run_8,186.1386,8.6331,69.0,2392.7143,20.622,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3947,0.0006,3600.0,2009-05-22 05:54:39,4.3558,130.3773,2.9214,200.0,run_8,187.0405,8.6464,69.0,2392.7143,21.4762,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3873,0.0006,3600.0,2009-05-22 05:54:49,4.3558,130.4456,2.9214,199.0,run_8,185.1409,8.5781,69.0,2392.7143,21.3384,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3702,0.0006,3600.0,2009-05-22 05:55:09,4.3558,130.5056,2.9214,199.0,run_8,185.2861,8.517999999999999,66.0,2392.7143,21.7482,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3635,0.0006,3600.0,2009-05-22 05:55:19,4.3558,130.4302,2.9214,200.0,run_8,186.0614,8.5934,66.0,2392.7143,21.2833,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3537,0.0006,3600.0,2009-05-22 05:55:29,4.3558,130.4391,2.9214,199.0,run_8,185.3726,8.5845,66.0,2392.7143,19.5916,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3461,0.0006,3600.0,2009-05-22 05:55:39,4.3558,130.4682,2.9214,200.0,run_8,185.2861,8.5554,66.0,2392.7143,21.264,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3387,0.0006,3600.0,2009-05-22 05:55:49,4.3558,130.488,2.9214,201.0,run_8,186.0706,8.5356,66.0,2392.7143,21.0039,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3287,0.0012,3600.0,2009-05-22 05:55:59,4.6874,130.3175,2.9214,200.0,run_8,185.9996,8.7061,66.0,2392.7143,19.8236,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.320999999999998,0.0006,3600.0,2009-05-22 05:56:09,4.6874,130.4678,2.9214,199.0,run_8,185.9038,8.5559,66.0,2392.7143,20.9871,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.314,0.0018,3600.0,2009-05-22 05:56:19,4.6874,130.3872,2.9214,200.0,run_8,185.808,8.6365,66.0,2392.7143,20.9721,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.3031,0.0012,3600.0,2009-05-22 05:56:29,4.6874,130.3044,2.9214,199.0,run_8,185.1718,8.7193,54.0,2392.7143,20.4809,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.295,0.0018,3600.0,2009-05-22 05:56:39,4.6874,130.3026,2.9214,200.0,run_8,185.7463,8.7211,54.0,2392.7143,21.2451,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2872,0.0012,3600.0,2009-05-22 05:56:49,4.6874,130.3024,2.9214,199.0,run_8,185.9532,8.7212,54.0,2392.7143,21.4299,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2768,0.0006,3600.0,2009-05-22 05:56:59,4.6874,130.3464,2.9214,200.0,run_8,185.1749,8.6772,54.0,2392.7143,20.747,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2692,0.0006,3600.0,2009-05-22 05:57:09,4.6874,130.4117,2.9214,200.0,run_8,185.215,8.6119,54.0,2392.7143,20.6266,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2611,0.0006,3600.0,2009-05-22 05:57:19,4.6874,130.4259,2.9214,199.0,run_8,185.4065,8.5977,54.0,2392.7143,20.8234,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2506,0.0006,3600.0,2009-05-22 05:57:29,4.7342,130.562,2.9493,199.0,run_8,185.1409,8.4617,54.0,2392.7143,21.0881,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.243000000000002,0.0006,3600.0,2009-05-22 05:57:39,4.7342,130.6103,2.9493,199.0,run_8,185.354,8.4134,54.0,2392.7143,20.9653,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2356,0.0012,3600.0,2009-05-22 05:57:49,4.7342,130.4971,2.9493,200.0,run_8,185.9069,8.5266,54.0,2392.7143,21.1385,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2244,0.0012,3600.0,2009-05-22 05:57:59,4.7342,130.4487,2.9493,200.0,run_8,185.9316,8.575,36.0,2392.7143,20.6082,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2161,0.0006,3600.0,2009-05-22 05:58:09,4.7342,130.4021,2.9493,199.0,run_8,185.632,8.6215,36.0,2392.7143,21.4656,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.2078,0.0012,3600.0,2009-05-22 05:58:19,4.7342,130.3926,2.9493,200.0,run_8,184.1586,8.6311,36.0,2392.7143,20.3084,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1969,0.0012,3600.0,2009-05-22 05:58:29,4.7342,130.3975,2.9493,200.0,run_8,186.6822,8.6262,36.0,2392.7143,20.7841,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1879,0.0006,3600.0,2009-05-22 05:58:39,4.7342,130.4823,2.9493,200.0,run_8,185.8112,8.5414,36.0,2392.7143,21.4446,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.18,0.0006,3600.0,2009-05-22 05:58:49,4.7342,130.245,2.9493,199.0,run_8,185.1872,8.7787,36.0,2392.7143,19.9102,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1691,0.0012,3600.0,2009-05-22 05:58:59,4.7401,130.2541,2.9493,200.0,run_8,185.7185,8.7696,36.0,2392.7143,21.6679,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1633,0.0006,3600.0,2009-05-22 05:59:09,4.7401,130.2629,2.9493,199.0,run_8,185.0977,8.7607,36.0,2392.7143,21.373,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1584,0.0006,3600.0,2009-05-22 05:59:19,4.7401,130.4221,2.9493,199.0,run_8,185.9316,8.6016,36.0,2392.7143,22.721,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1509,0.0,3600.0,2009-05-22 05:59:29,4.7401,130.4376,2.9493,199.0,run_8,185.8328,8.5861,42.0,2392.7143,20.8259,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1447,0.0006,3600.0,2009-05-22 05:59:39,4.7401,130.4314,2.9493,200.0,run_8,185.3108,8.5923,42.0,2392.7143,21.1249,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1376,0.0012,3600.0,2009-05-22 05:59:49,4.7401,130.5573,2.9493,200.0,run_8,185.4498,8.4664,42.0,2392.7143,22.8245,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1297,0.0006,3600.0,2009-05-22 05:59:59,4.7401,130.5164,2.9493,199.0,run_8,186.5092,8.5073,42.0,2392.7143,20.8682,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1241,0.0006,3600.0,2009-05-22 06:00:09,4.7401,130.5075,2.9493,199.0,run_8,186.0583,8.5161,42.0,2392.7143,20.2612,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1173,0.0006,3600.0,2009-05-22 06:00:19,4.7401,130.7612,2.9493,199.0,run_8,185.493,8.2625,42.0,2392.7143,21.2094,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1098,0.0,3600.0,2009-05-22 06:00:29,4.0976,130.6554,2.9493,199.0,run_8,186.1262,8.3683,42.0,2392.7143,22.56,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.1056,0.0,3600.0,2009-05-22 06:00:39,4.0976,130.7573,2.9493,201.0,run_8,185.4374,8.2663,42.0,2392.7143,19.6617,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.101999999999997,0.0006,3600.0,2009-05-22 06:00:49,4.0976,130.7789,2.9493,200.0,run_8,184.832,8.2447,42.0,2392.7143,21.3202,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0967,0.0006,3600.0,2009-05-22 06:00:59,4.0976,130.7792,2.9505,200.0,run_8,186.0922,8.2445,60.0,2392.7143,19.4934,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0928,0.0006,3600.0,2009-05-22 06:01:09,4.0976,130.862,2.9505,199.0,run_8,185.7,8.1617,60.0,2392.7143,20.4388,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.089000000000002,0.0,3600.0,2009-05-22 06:01:19,4.0976,131.0386,2.9505,201.0,run_8,186.3702,7.9851,60.0,2392.7143,21.372,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0836,0.0012,3600.0,2009-05-22 06:01:29,4.0976,130.9535,2.9505,200.0,run_8,185.7741,8.0702,60.0,2392.7143,21.3278,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0783,0.0006,3600.0,2009-05-22 06:01:39,4.0976,131.0251,2.9505,199.0,run_8,186.4042,7.9985,60.0,2392.7143,21.2369,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0736,0.0,3600.0,2009-05-22 06:01:49,4.0976,131.088,2.9505,199.0,run_8,186.0459,7.9357,60.0,2392.7143,20.7227,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0668,0.0006,3600.0,2009-05-22 06:01:59,4.8414,131.1319,2.9505,200.0,run_8,186.2899,7.8918,60.0,2392.7143,20.4876,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0621,0.0012,3600.0,2009-05-22 06:02:09,4.8414,131.0415,2.9505,200.0,run_8,186.4598,7.9822,60.0,2392.7143,20.0197,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0578,0.0006,3600.0,2009-05-22 06:02:19,4.8414,131.05,2.9505,199.0,run_8,184.5509,7.9736,60.0,2392.7143,21.2965,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0517,0.0006,3600.0,2009-05-22 06:02:29,4.8414,131.0441,2.9505,199.0,run_8,185.8853,7.9796,75.0,2392.7143,19.6687,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0466,0.0012,3600.0,2009-05-22 06:02:39,4.8414,130.9732,2.9505,199.0,run_8,186.7965,8.0505,75.0,2392.7143,20.7219,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0415,0.0006,3600.0,2009-05-22 06:02:49,4.8414,131.1066,2.9505,199.0,run_8,186.6482,7.9170000000000025,75.0,2392.7143,21.6171,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0352,0.0,3600.0,2009-05-22 06:02:59,4.8414,130.9917,2.9505,198.0,run_8,185.6629,8.0319,75.0,2392.7143,19.9528,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0303,0.0,3600.0,2009-05-22 06:03:09,4.8414,130.8524,2.9505,199.0,run_8,185.7957,8.1713,75.0,2392.7143,20.4201,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0254,0.0,3600.0,2009-05-22 06:03:19,4.8414,131.0065,2.9505,199.0,run_8,185.52700000000002,8.0171,75.0,2392.7143,20.9035,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0184,0.0006,3600.0,2009-05-22 06:03:29,4.2984,131.0511,2.9505,201.0,run_8,185.9564,7.9725,75.0,2392.7143,21.8598,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0115,0.0006,3600.0,2009-05-22 06:03:39,4.2984,130.9859,2.9505,200.0,run_8,185.4683,8.0377,75.0,2392.7143,20.7061,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
28.0051,0.0006,3600.0,2009-05-22 06:03:49,4.2984,130.9659,2.9505,199.0,run_8,185.5239,8.0578,75.0,2392.7143,20.7608,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9967,0.0006,3600.0,2009-05-22 06:03:59,4.2984,131.0666,2.9505,200.0,run_8,186.0799,7.9571,63.0,2392.7143,20.2885,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.99,0.0006,3600.0,2009-05-22 06:04:09,4.2984,130.8657,2.9505,200.0,run_8,185.6752,8.1579,63.0,2392.7143,20.5571,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9839,0.0006,3600.0,2009-05-22 06:04:19,4.2984,130.9014,2.9505,201.0,run_8,185.5517,8.1223,63.0,2392.7143,21.8443,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9758,0.0,3600.0,2009-05-22 06:04:29,4.2984,130.9974,2.9505,199.0,run_8,185.0297,8.0263,63.0,2392.7143,18.9969,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9689,0.0006,3600.0,2009-05-22 06:04:39,4.2984,130.8611,2.9505,199.0,run_8,185.4251,8.1626,63.0,2392.7143,20.6938,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9624,0.0006,3600.0,2009-05-22 06:04:49,4.2984,130.9488,2.9505,201.0,run_8,185.0266,8.0748,63.0,2392.7143,20.1198,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9543,0.0006,3600.0,2009-05-22 06:04:59,4.644,130.7627,2.9505,200.0,run_8,185.9347,8.261000000000001,63.0,2392.7143,20.3774,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9411,0.0006,3600.0,2009-05-22 06:05:19,4.644,130.8204,2.8724,199.0,run_8,186.3702,8.2033,63.0,2392.7143,21.0103,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9332,0.0006,3600.0,2009-05-22 06:05:29,4.644,130.8085,2.8724,200.0,run_8,185.3231,8.2152,42.0,2392.7143,20.6254,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9282,0.0006,3600.0,2009-05-22 06:05:39,4.644,130.9524,2.8724,199.0,run_8,184.9432,8.0713,42.0,2392.7143,20.2952,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9226,0.0012,3600.0,2009-05-22 06:05:49,4.644,130.9217,2.8724,200.0,run_8,185.703,8.102,42.0,2392.7143,20.9252,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.9142,0.0006,3600.0,2009-05-22 06:05:59,4.644,130.8349,2.8724,199.0,run_8,186.0799,8.1887,42.0,2392.7143,18.2289,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.906999999999996,0.0012,3600.0,2009-05-22 06:06:09,4.644,130.7759,2.8724,198.0,run_8,185.5857,8.2478,42.0,2392.7143,21.2172,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.8998,0.0006,3600.0,2009-05-22 06:06:19,4.644,130.828,2.8724,200.0,run_8,185.6536,8.1957,42.0,2392.7143,20.1504,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.89,0.0006,3600.0,2009-05-22 06:06:29,4.8368,130.8605,2.8724,199.0,run_8,184.6775,8.1632,42.0,2392.7143,20.4004,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.8822,0.0006,3600.0,2009-05-22 06:06:39,4.8368,130.7015,2.8724,199.0,run_8,185.4899,8.3222,42.0,2392.7143,20.3614,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
27.8745,0.0,3600.0,2009-05-22 06:06:49,4.8368,130.6224,2.8724,199.0,run_8,184.9587,8.4013,42.0,2392.7143,21.1027,F-10,123.27,1625.7130438176,-1038.1189762344,0.0028248031496063,86.14,2660.4410088000004
